magnitude,ra_degrees,dec_degrees,parallax_mas,ra_mas_per_year,dec_mas_per_year,ra_hours,epoch_year,name,alt,az,distance,x,y
3.89,103.53314518,-24.18422296,1.65,-3.46,5.02,6.902209678666667,1991.25,HIP33152,-13.322107457815823,111.32107174321459,1.25009e+08 au,1.5578105858329336,-0.09844518621319032
1.5,104.65644451,-28.97208931,7.57,2.63,2.29,6.977096300666667,1991.25,Adhara,-17.41159514688665,114.10665666091676,2.72477e+07 au,1.674239470517118,-0.20092247287388046
3.49,105.42979876,-27.93484165,2.68,-6.01,4.64,7.028653250666666,1991.25,HIP33856,-17.175365330290447,112.83144736058739,7.69645e+07 au,1.6333958850247547,-0.20212433109967798
3.02,105.75613986,-23.83330131,1.27,-1.56,4.28,7.050409324,1991.25,HIP33977,-14.503721419605933,109.58151768863046,1.62413e+08 au,1.5202700134066818,-0.14634213382384184
1.83,107.09785853,-26.39320776,1.82,-2.75,3.33,7.139857235333333,1991.25,Wezen,-17.165528577443826,110.59169196306978,1.13332e+08 au,1.5675974002762367,-0.2163340328936557
3.78,107.18676883,-70.49919435,23.02,23.71,108.06,7.145784588666667,1991.25,HIP34481,-42.47645563440016,153.18851943972058,8.96024e+06 au,2.82541355739766,-2.8218280811129195
3.97,109.20762844,-67.95717248,4.94,-4.11,8.5,7.280508562666666,1991.25,HIP35228,-42.19655975824927,149.63727295900458,4.1754e+07 au,2.7432033549752957,-2.4687131117630163
2.71,109.28568399,-37.09748689,2.98,-10.57,7.0,7.285712266,1991.25,HIP35264,-25.75122546806487,117.75496393418217,6.92164e+07 au,1.828130692690392,-0.49214157901928735
3.58,109.52336162,16.54047526,34.59,-46.09,-37.9,7.301557441333333,1991.25,HIP35350,12.07659250130271,78.67873471393422,5.96313e+06 au,0.7593532612303242,0.08761473949835008
3.5,110.0307889,21.98233941,55.45,-18.72,-7.76,7.335385926666667,1991.25,HIP35550,15.585604232579145,74.36498876491706,3.71983e+06 au,0.687492526952559,0.10071102432677313
2.45,111.02377104,-29.30311979,1.02,-3.76,6.66,7.401584736,1991.25,Aludra,-21.687164906882195,110.31556487788448,2.0222e+08 au,1.5809944912538902,-0.3565514161802459
3.78,111.43198371,27.79828561,25.9,-121.28,-84.43,7.428798914,1991.25,HIP36046,18.718124913058336,69.0667229748924,7.96389e+06 au,0.6131111625914745,0.10385745796759503
2.89,111.78780121,8.28940893,19.16,-50.28,-38.45,7.452520080666667,1991.25,HIP36188,4.604035528167314,82.86536235085624,1.07654e+07 au,0.8629124184775191,0.019732112106273063
3.25,112.3078263,-43.30189129,17.74,-59.86,188.73,7.48718842,1991.25,HIP36377,-31.4167857860479,121.65120579697685,1.16271e+07 au,1.9448344073173942,-0.7530159993947021
1.58,113.65001898,31.88863645,63.27,-206.33,-148.18,7.576667932,1991.25,Castor,20.128044437229835,64.51358225854204,3.26007e+06 au,0.560515388960387,0.0946087272631364
3.8,114.70783872,-26.8038924,7.18,-17.0,23.08,7.647189248,1991.25,HIP37229,-22.408364314429807,105.9603219473058,2.87277e+07 au,1.4615390290810248,-0.3879354621899749
0.4,114.82724194,5.22750767,285.93,-716.57,-1034.58,7.6551494626666665,1991.25,Procyon,0.3030671211811703,82.78048007569568,7.21382e+05 au,0.8889259330233721,-0.041318968616843386
3.94,115.31198612,-9.55108315,22.61,-74.8,-19.64,7.687465741333333,1991.25,HIP37447,-10.75837353846173,92.63699422775294,9.12272e+06 au,1.1153760388164047,-0.16803064264684162
3.93,115.45498347,-72.60613528,24.36,33.38,15.29,7.696998898,1991.25,HIP37504,-45.593041661410794,154.9174623515861,8.46736e+06 au,2.4052178608743584,-3.0631553948628714
3.94,115.95196716,-28.9548352,-0.37,-4.57,3.88,7.730131144,1991.25,HIP37677,-24.662269498299896,106.90947290432996,2.06265e+14 au,1.4895905981769242,-0.45285305308687834
3.57,116.11195237,24.39812929,22.73,-22.45,-56.24,7.740796824666666,1991.25,HIP37740,13.337666191583935,68.52056287714672,9.07456e+06 au,0.6373807812574216,0.04259829165830097
3.62,116.31376631,-37.96859848,2.35,-10.77,5.97,7.7542510873333335,1991.25,HIP37819,-30.632648889169218,114.54838267031023,8.77723e+07 au,1.7004381736886334,-0.6706281058698262
1.16,116.33068263,28.02631031,96.74,-625.69,-45.95,7.755378842,1991.25,Pollux,15.777312835386125,65.73825940169188,2.13216e+06 au,0.5953884391140223,0.055152343515072866
3.34,117.32357809,-24.85978401,2.42,-5.56,-0.71,7.8215718726666665,1991.25,HIP38170,-22.839602731680586,102.6856903918775,8.52334e+07 au,1.3787171304924992,-0.4049364861460163
3.71,118.05435622,-40.57579889,9.46,-13.89,5.3,7.870290414666667,1991.25,HIP38414,-33.269469304784344,116.06701144677966,2.18039e+07 au,1.7275337344991355,-0.7817464413975832
3.46,119.19475729,-52.98240062,8.43,-28.38,16.76,7.9463171526666665,1991.25,HIP38827,-40.43841270011549,128.79030379037107,2.44679e+07 au,2.022522754496117,-1.3106267457842988
2.21,120.89612561,-40.00318846,2.33,-30.82,16.77,8.059741707333334,1991.25,Naos,-34.70692866414186,113.99205323686603,8.85257e+07 au,1.6472993440366344,-0.8173539001477477
2.83,121.88625899,-24.30443677,51.99,-83.29,46.38,8.125750599333333,1991.25,HIP39757,-25.54197701984313,99.18131510158146,3.96739e+06 au,1.2969880152813118,-0.4771268620726706
1.75,122.38314727,-47.33661177,3.88,-5.93,9.9,8.158876484666667,1991.25,Regor,-39.546789734240164,121.03972462468906,5.3161e+07 au,1.7853837051102175,-1.0996994134085702
3.53,124.12895101,9.18566295,11.23,-46.8,-48.65,8.275263400666667,1991.25,HIP40526,-3.0175148346927396,73.29135367522757,1.83673e+07 au,0.7729055760317328,-0.13483182826192633
1.86,125.62860299,-59.50953829,5.16,-25.34,22.72,8.375240199333334,1991.25,Avior,-46.225193825547876,135.21777665267123,3.99738e+07 au,1.9549510931577265,-1.7844690939885102
3.91,126.41529546,-3.90636482,26.09,-66.05,-24.2,8.427686364,1991.25,HIP41307,-14.262655832068216,80.4669950227805,7.90589e+06 au,0.9184481837531787,-0.2775085080938519
3.77,126.43435936,-66.13652042,30.21,-35.83,-152.15,8.428957290666666,1991.25,HIP41312,-48.14600611879849,144.57559554811834,6.8277e+06 au,2.015048675769037,-2.3091993531392436
3.35,127.56679232,60.7184311,17.76,-134.31,-107.73,8.504452821333334,1991.25,HIP41704,32.08893032998174,33.398527448853834,1.1614e+07 au,0.2498038872574907,0.09841546744770048
3.97,130.02556894,-35.30830091,8.4,9.68,-21.18,8.668371262666666,1991.25,HIP42515,-37.93186998334833,104.07368280275192,2.45553e+07 au,1.3526608170008574,-0.8374935495493073
3.6,130.07337168,-52.92197259,6.59,-24.62,35.09,8.671558112000001,1991.25,HIP42536,-46.39307369597558,125.03333401528529,3.12997e+07 au,1.688310761419872,-1.454927933803613
3.77,130.15656369,-46.64875492,1.05,-6.3,4.29,8.677104246,1991.25,HIP42570,-43.89341366017848,116.86997242033932,1.96443e+08 au,1.5636579452606152,-1.1880511299664078
3.68,130.89811451,-33.18641133,3.86,-14.28,10.6,8.726540967333333,1991.25,HIP42828,-37.272824531158285,101.36958589637413,5.34365e+07 au,1.297944964681969,-0.7988389114492019
3.94,131.17129209,18.15486399,23.97,-17.1,-228.46,8.744752806000001,1991.25,HIP42911,-0.6941682016031332,62.25096355681079,8.60512e+06 au,0.6249197956636946,-0.14522648994985526
1.93,131.17582214,-54.70856797,40.9,28.78,-104.14,8.745054809333334,1991.25,Koo She,-47.61248748027677,127.1755055774129,5.04315e+06 au,1.6891482564104157,-1.556537874139097
3.87,131.50689464,-46.0415392,2.1,-12.23,4.82,8.767126309333333,1991.25,HIP43023,-44.45222969688379,115.52886672489919,9.82213e+07 au,1.5174939414893012,-1.1834293774375553
3.38,131.6943593,6.41890691,24.13,-231.04,-40.17,8.779623953333333,1991.25,HIP43109,-10.023327776494604,69.4269934722458,8.54806e+06 au,0.7440047294463508,-0.24347473545373696
3.84,133.76192355,-60.64471195,10.45,-28.18,42.24,8.91746157,1991.25,HIP43783,-50.4328720015488,135.41868948299938,1.97383e+07 au,1.7042638244925046,-1.9233273927332808
3.11,133.84868687,5.9455277,21.64,-99.76,14.65,8.923245791333333,1991.25,HIP43813,-11.764080162184232,68.06584627057308,9.53164e+06 au,0.7298700396645814,-0.2708636614888479
3.12,134.80349479,48.04234956,68.32,-441.12,-215.21,8.986899652666667,1991.25,HIP44127,20.246844600926728,40.2641932495767,3.0191e+06 au,0.3378084893819091,0.006934628682323419
3.96,135.16146765,41.78344401,60.86,-487.67,-219.29,9.01076451,1991.25,HIP44248,15.338230688089286,44.353487897125255,3.38917e+06 au,0.3882738522400892,-0.028890532707688918
4.0,135.61166181,-66.39584369,26.24,-2.01,-95.8,9.040777453999999,1991.25,HIP44382,-51.84399817004129,144.40902626388763,7.8607e+06 au,1.6986016209030004,-2.3522147153742674
3.57,135.90649494,47.15665934,7.71,-37.37,-55.39,9.060432996,1991.25,HIP44471,19.089039697092144,40.28322102442755,2.67529e+07 au,0.3410829621521113,-0.003847977562958538
3.75,136.03883562,-47.09771376,10.55,-46.82,-9.57,9.069255707999998,1991.25,HIP44511,-47.71952315955188,114.9861745984925,1.95512e+07 au,1.4217524368459329,-1.277544392134649
2.23,136.99907126,-43.43262406,5.69,-23.21,14.28,9.133271417333333,1991.25,Suhail,-46.7542374934,109.68288416476933,3.62504e+07 au,1.3381678514591762,-1.161832238681495
3.43,137.74210535,-58.96693014,7.79,-17.67,14.14,9.182807023333334,1991.25,HIP45080,-52.12381958211205,132.23732749447097,2.64782e+07 au,1.5589090327869843,-1.8466987168327753
3.96,137.81986611,-62.31701587,6.53,-38.04,15.93,9.187991074,1991.25,HIP45101,-52.57239117481388,137.673728973925,3.15873e+07 au,1.5960846926804255,-2.056651435391055
1.67,138.30100329,-69.71747245,29.34,-157.66,108.91,9.220066886000001,1991.25,Miaplacidus,-52.738078309435124,149.88744583372582,7.03016e+06 au,1.6135625034568595,-2.6420394144110046
3.89,138.59080529,2.31502422,25.34,112.57,-306.07,9.239387019333332,1991.25,HIP45336,-17.575731674800465,66.67353170514086,8.13989e+06 au,0.7215800346398626,-0.35507837030343053
2.21,139.27261834,-59.27526115,4.71,-19.03,13.11,9.284841222666667,1991.25,Turais,-52.94604064269746,132.54906284555287,4.3793e+07 au,1.5171092048278465,-1.8746425524295804
3.82,139.71111394,36.80289763,26.75,-32.61,-123.78,9.314074262666667,1991.25,HIP45688,9.248236688421212,44.70275776496978,7.71083e+06 au,0.40772699556886327,-0.08760848388328717
3.14,140.26441169,34.39252592,14.69,-222.8,14.78,9.350960779333333,1991.25,HIP45860,7.050790726738554,45.79840318418754,1.40412e+07 au,0.4240127640570464,-0.1069503188344639
2.47,140.52845511,-55.01069531,6.05,-10.72,11.24,9.368563674,1991.25,Markab,-52.877111512486586,125.38606734996448,3.40934e+07 au,1.4246762492357339,-1.6570716739812912
1.99,141.8968826,-8.65868335,18.4,-14.49,33.25,9.459792173333334,1991.25,Alphard,-28.09705260025927,71.59912920092306,1.121e+07 au,0.7958113205734418,-0.5151658178755678
3.6,142.67547063,-40.46688763,53.89,-147.14,48.65,9.511698042,1991.25,HIP46651,-49.1170836986893,102.8371001731987,3.82751e+06 au,1.1656083808111553,-1.1341802546726378
3.16,142.80564072,-57.0343916,13.72,-32.58,6.08,9.520376048000001,1991.25,HIP46701,-54.48753426161383,128.36910199018297,1.50339e+07 au,1.38743491399039,-1.774872060064838
3.65,142.88154025,63.06179545,43.2,107.55,26.86,9.525436016666667,1991.25,HIP46733,28.554907741853874,25.64135537311755,4.77465e+06 au,0.19792079384241124,0.05180162642390969
3.17,143.21802191,51.67860208,74.15,-947.06,-535.6,9.547868127333334,1991.25,HIP46853,19.599591861621814,33.364184882049116,2.78172e+06 au,0.27937997276078014,-0.014728596020080267
3.9,144.96389156,-1.14265722,11.83,47.81,-62.92,9.664259437333333,1991.25,HIP47431,-24.247481170866166,63.63892290778596,1.74357e+07 au,0.6856052600076238,-0.4537287015971598
3.52,145.28799116,9.89239902,24.12,-143.67,-37.45,9.685866077333333,1991.25,HIP47508,-15.57830420716099,56.357843792932606,8.55161e+06 au,0.5860492319117524,-0.3409255362053407
3.69,146.31178147,-62.50792328,2.16,-12.88,8.28,9.754118764666666,1991.25,HIP47854,-56.50510183083631,137.88353237200513,9.5493e+07 au,1.343071517497599,-2.1043032691459698
2.97,146.4629267,23.77427792,13.01,-46.09,-9.57,9.764195113333333,1991.25,HIP47908,-4.75014306458622,47.4434237862356,1.58543e+07 au,0.466349981235489,-0.22733158375127377
2.92,146.7755734,-65.07201888,2.01,-11.55,4.97,9.785038226666668,1991.25,HIP48002,-56.485690835895234,142.54406707273301,1.02619e+08 au,1.3462103695444545,-2.2748652657310107
3.78,147.74871542,59.03910437,28.35,-294.45,-151.75,9.849914361333333,1991.25,HIP48319,23.944382648072803,26.38679656344371,7.27565e+06 au,0.21227330087420768,0.01189310033301564
3.88,148.19149028,26.00708498,24.52,-216.29,-54.92,9.879432685333335,1991.25,HIP48455,-3.7332994730025706,44.906014446745814,8.4121e+06 au,0.437229403118302,-0.2207728534770403
3.52,149.2156452,-54.5677973,1.69,-13.13,2.83,9.94770968,1991.25,HIP48774,-57.737641846971805,123.14036896884087,1.2205e+08 au,1.1858413484064083,-1.6978586158946838
3.48,151.83313948,16.76266572,1.53,-1.94,-0.53,10.122209298666666,1991.25,HIP49583,-13.368173505947537,46.95621573912699,1.34814e+08 au,0.47345024382454237,-0.32482792743759575
1.36,152.09358075,11.96719513,42.09,-249.4,4.91,10.13957205,1991.25,Regulus,-17.574034634988283,49.36138444374427,4.90056e+06 au,0.504920061546051,-0.37238529047377333
3.61,152.64748785,-12.35383921,28.44,-200.33,-100.28,10.17649919,1991.25,HIP49841,-37.761449012644,64.84997079962355,7.25263e+06 au,0.6858267996075901,-0.6649861246898915
3.29,153.43449551,-70.03792169,8.81,-35.73,7.55,10.228966367333333,1991.25,HIP50099,-57.714994961078645,152.5587805711143,2.34126e+07 au,1.1612135335473448,-2.652823613847723
3.85,153.68447399,-42.12206281,31.72,-150.68,49.84,10.245631599333333,1991.25,HIP50191,-57.267161869389824,99.22897611857579,6.50267e+06 au,0.9460243325419965,-1.2803200445963905
3.43,154.17251805,23.4173284,12.56,19.84,-7.3,10.27816787,1991.25,HIP50335,-8.760983923834123,41.57437246644773,1.64224e+07 au,0.4090794255345945,-0.2796409913830632
3.39,154.27085535,-61.33231977,4.43,-24.25,6.38,10.28472369,1991.25,HIP50371,-60.34747590530939,136.3667655120532,4.65609e+07 au,1.112400758094659,-2.062048566068368
3.45,154.27469564,42.91446855,24.27,-170.11,-42.64,10.284979709333333,1991.25,HIP50372,8.178105122358465,31.883740427671544,8.49876e+06 au,0.2872710216172589,-0.12354760081735568
2.01,154.99234054,19.84186032,25.96,310.77,-152.88,10.332822702666666,1991.25,Algieba,-12.247482839312957,42.69944908036506,7.94548e+06 au,0.42519379011553676,-0.31659204465797863
3.06,155.58251355,41.4994335,13.11,-80.47,34.1,10.372167569999998,1991.25,HIP50801,6.470510329854373,31.725823866730945,1.57334e+07 au,0.28843694147839094,-0.13996995243680563
3.99,156.09891874,-74.03154474,61.67,-16.12,-27.63,10.406594582666665,1991.25,HIP50954,-56.69739235350352,159.85135721698646,3.34465e+06 au,1.059897794727218,-3.0020517598616485
3.83,156.52293768,-16.83609584,13.14,-128.51,-80.06,10.434862512,1991.25,HIP51069,-43.60524710983128,64.85394555460009,1.56975e+07 au,0.6655573786235477,-0.7632473249835542
3.81,156.96977108,-58.73940856,3.13,-13.25,2.21,10.464651405333333,1991.25,HIP51232,-62.02697575412316,131.40299385115853,6.58993e+07 au,1.0223901495147731,-1.9343451535088392
3.3,158.0061825,-61.68536031,6.56,-16.59,11.42,10.5337455,1991.25,HIP51576,-62.031042453532436,137.78117553249808,3.14428e+07 au,1.015001863954641,-2.093112102563552
3.84,158.20281305,9.30659431,0.57,-5.57,-3.59,10.546854203333334,1991.25,HIP51624,-22.940730769033173,45.32137986864002,3.61868e+08 au,0.46144057864320515,-0.439785399377211
3.84,159.32606984,-48.22561631,37.71,-131.48,-1.58,10.621737989333333,1991.25,HIP51986,-62.9493961361022,108.40809092859742,5.46976e+06 au,0.8778632058742966,-1.5107593169044897
2.74,160.73927802,-64.39447937,7.43,-18.87,12.06,10.715951868,1991.25,HIP52419,-62.418123506499406,144.1207063275779,2.77611e+07 au,0.9559719998892259,-2.257006157228962
2.69,161.69217542,-49.42012517,28.18,62.55,-53.57,10.779478361333334,1991.25,HIP52727,-64.69572914360137,110.44925773406334,7.31955e+06 au,0.8334079845766904,-1.5651711816218554
3.11,162.40596699,-16.19413208,23.54,92.77,199.02,10.827064466,1991.25,HIP52943,-46.650731731339434,58.05501327289574,8.76231e+06 au,0.5718031603825594,-0.7938816760604183
3.79,163.32766612,34.21556641,33.4,92.47,-286.06,10.888511074666667,1991.25,HIP53229,-2.7674387185056064,29.48274083618102,6.17559e+06 au,0.27863992352667727,-0.23200108004881978
3.78,163.3731926,-58.85326474,33.71,79.75,38.65,10.891546173333333,1991.25,HIP53253,-65.27414105684436,132.95263664506402,6.1188e+06 au,0.8600391974566738,-1.9621148185154818
2.34,165.4599615,56.38234478,41.07,81.66,33.74,11.0306641,1991.25,Merak,16.933112501150312,19.076116585039664,5.02227e+06 au,0.16111809162435672,-0.06043010982847521
1.81,165.93265365,61.75111888,26.38,-136.46,-35.25,11.06217691,1991.25,Dubhe,21.73782499710437,16.524848679893182,7.81898e+06 au,0.13462757369528236,-0.02039814635968381
3.93,167.14748181,-58.97504198,0.55,-5.03,2.09,11.143165454,1991.25,HIP54463,-67.11525586766935,134.55647640099053,3.75027e+08 au,0.76707529876363,-1.9788477914512763
3.0,167.41608092,44.49855337,22.21,-62.35,-27.38,11.161072061333334,1991.25,HIP54539,5.48762474776714,22.579202212540064,9.28702e+06 au,0.20439102528917644,-0.1605999236505712
2.56,168.52671705,20.52403384,56.52,143.31,-130.43,11.235114470000001,1991.25,HIP54872,-17.169323649813506,30.570654062715384,3.64941e+06 au,0.30066501496604725,-0.37887488445928735
3.33,168.56017036,15.4297631,18.36,-59.01,-79.37,11.237344690666667,1991.25,HIP54879,-21.897997730404292,32.58109056041384,1.12345e+07 au,0.32311411445332305,-0.43023811732739875
3.79,,,,,,,1991.25,HIP55203,,,nan au,,
3.49,169.61981385,33.09423881,7.74,-26.61,27.51,11.307987590000002,1991.25,HIP55219,-5.778304138885345,25.04311002237991,2.66492e+07 au,0.23795600298445424,-0.26556282289012356
3.56,169.83551103,-14.77904358,16.75,-124.47,206.61,11.322367402,1991.25,HIP55282,-49.557761138314895,48.02230636108641,1.23143e+07 au,0.4518375143516125,-0.8137721161475973
3.9,170.25184266,-54.49101395,10.15,-35.32,-2.2,11.350122844,1991.25,HIP55425,-69.89472874841896,123.85879289277167,2.03217e+07 au,0.6685649775092186,-1.7913809474289444
4.0,170.98070334,10.52969772,41.26,140.75,-77.8,11.398713555999999,1991.25,HIP55642,-27.32605359731041,32.208562914178906,4.99915e+06 au,0.3194896663349247,-0.4926077350571891
3.82,172.85120199,69.33112161,9.76,-41.14,-18.79,11.523413466,1991.25,HIP56211,27.648791566675015,10.437568449736872,2.11337e+07 au,0.08079515291197092,0.02660112271204954
3.54,173.25107936,-31.85752405,25.23,-209.09,-41.6,11.550071957333333,1991.25,HIP56343,-64.9292290379935,63.36094659485323,8.17538e+06 au,0.4823606099218905,-1.1405784021627938
3.11,173.94553448,-63.01982488,7.96,-33.84,-6.87,11.596368965333333,1991.25,HIP56561,-68.1950804968729,147.9977262373935,2.59127e+07 au,0.6160684336297052,-2.1975869736202105
3.63,176.40236386,-66.72884344,25.42,-100.42,33.21,11.760157590666667,1991.25,HIP57363,-66.49663407827258,156.98621267338103,8.11427e+06 au,0.5627779885793062,-2.415049115979584
3.69,176.51305887,47.77933701,16.64,-138.38,28.37,11.767537258,1991.25,HIP57399,6.56673688352009,15.523098602942003,1.23957e+07 au,0.13914557055986496,-0.1567145041528829
2.14,177.26615977,14.57233687,90.16,-499.02,-113.78,11.817743984666667,1991.25,Denebola,-25.544637982026437,24.253867809710023,2.28776e+06 au,0.23813669198269546,-0.4718224790162187
3.59,177.67202553,1.76537705,91.74,740.96,-271.18,11.844801702000002,1991.25,HIP57757,-37.86189718631764,28.42776179734693,2.24836e+06 au,0.27574556725028576,-0.619633176920792
2.41,178.45725536,53.69473296,38.99,107.76,11.16,11.897150357333334,1991.25,Phecda,11.948506282989147,12.73991672604087,5.2902e+06 au,0.11077824671199525,-0.11018196614569788
2.58,182.08976505,-50.72240999,8.25,-47.53,-6.42,12.13931767,1991.25,HIP59196,-77.70440142081108,115.8911181286623,2.50018e+07 au,0.3848019718869452,-1.682190086936773
3.02,182.53135773,-22.61979211,10.75,-71.52,10.55,12.168757182,1991.25,HIP59316,-62.26424481277152,35.94257780609509,1.91874e+07 au,0.2845849509186807,-0.9931436455103463
3.97,182.9131309,-52.36841559,9.53,-42.17,-18.39,12.194208726666666,1991.25,HIP59449,-77.7185871538016,123.99659424294357,2.16437e+07 au,0.3718833821096461,-1.7421049514770508
2.79,183.78648733,-58.74890179,8.96,-36.68,-10.72,12.252432488666667,1991.25,HIP59747,-74.59796330609882,147.65292879618664,2.30206e+07 au,0.3696160750570235,-2.000576884982897
3.32,183.85603795,57.03259792,40.05,103.56,7.81,12.257069196666666,1991.25,Megrez,14.510880148198664,8.90029547968853,5.15018e+06 au,0.07615225595848953,-0.08958642274387663
2.58,183.95194937,-17.5419837,19.78,-159.58,22.31,12.263463291333332,1991.25,HIP59803,-58.120198646782534,29.442420652473846,1.04279e+07 au,0.24740794184040746,-0.9105913478784735
3.89,184.97663096,-0.66674709,13.06,-59.14,-23.13,12.331775397333333,1991.25,HIP60129,-42.25327401087672,20.170914573539388,1.57936e+07 au,0.1911831723636964,-0.6707003050514225
3.59,185.34088036,-60.40136988,14.3,-171.06,91.82,12.356058690666666,1991.25,HIP60260,-73.8819980576386,153.85275864872267,1.44241e+07 au,0.3370032872648864,-2.078340555972165
0.77,186.64975585,-63.09905586,10.17,-35.37,-14.73,12.443317056666666,1991.25,Acrux,-71.98898898918922,160.75281739629185,2.02817e+07 au,0.31059378735908044,-2.213705105571711
3.91,187.01004828,-50.2306048,7.36,-32.49,-12.41,12.467336552,1991.25,HIP60823,-80.8537653868419,117.80369238070364,2.80251e+07 au,0.2764685038367005,-1.6742051975670051
2.94,187.4665965,-16.51509397,37.11,-209.97,-139.3,12.4977731,1991.25,HIP60965,-58.2063256307445,22.782414564063252,5.5582e+06 au,0.1907289984846525,-0.9020319888097109
1.59,187.79137202,-57.11256922,37.09,27.94,-264.33,12.519424801333335,1991.25,Gacrux,-77.23951312428672,149.54898980171137,5.5612e+06 au,0.27391510080013187,-1.9343126916514777
3.84,188.11712896,-72.1329759,10.07,-50.59,-5.16,12.541141930666667,1991.25,HIP61199,-63.94412784082258,171.99749497406424,2.04831e+07 au,0.2767644081382647,-2.7873562816854847
3.85,188.37101041,69.78820992,6.55,-58.14,11.42,12.558067360666666,1991.25,HIP61281,26.723338426935605,4.428187209570365,3.14908e+07 au,0.03453176274162751,0.01573103019116151
2.65,188.59680864,-23.39662306,23.34,0.86,-56.0,12.573120576,1991.25,HIP61359,-65.09497210062118,24.92061053673417,8.83739e+06 au,0.18656610312245966,-1.0209940931203907
2.69,189.29618208,-69.13553358,10.67,-39.87,-12.44,12.619745472,1991.25,HIP61585,-66.91175054749337,170.61650470033896,1.93313e+07 au,0.25117836287308426,-2.571537403305306
3.85,189.42636588,-48.54128816,24.77,-186.61,-6.45,12.628424392,1991.25,HIP61622,-82.81067397845776,109.13497407999547,8.3272e+06 au,0.2211553317732291,-1.6219950567119765
2.2,190.38002079,-48.95988553,25.01,-187.28,-1.2,12.692001386,1991.25,Muhlifein,-83.3187847050583,113.76717521066016,8.24729e+06 au,0.20165974925700328,-1.6366417875593333
2.74,190.41667557,-1.44952231,84.53,-616.66,60.66,12.694445038,1991.25,HIP61941,-44.084508569197986,13.072061929937119,2.44014e+06 au,0.12276851634342156,-0.6908677031444526
3.04,191.57029013,-68.10809405,10.48,-40.4,-10.32,12.771352675333333,1991.25,HIP62322,-68.1347877169035,171.91539776254734,1.96818e+07 au,0.1970791815221593,-2.5043150174680022
1.25,191.93049537,-59.68873246,9.25,-48.24,-12.82,12.795366357999999,1991.25,Mimosa,-76.16704200907441,163.45444512132823,2.22989e+07 au,0.18287664376488913,-2.0502582734766204
1.76,193.5068041,55.95984301,40.3,111.74,-8.99,12.900453606666668,1991.25,Alioth,12.729858644368282,3.6226568904362884,5.11823e+06 au,0.03146471441713644,-0.10706429265117803
3.39,193.90201366,3.39759862,16.11,-471.44,-52.81,12.926800910666666,1991.25,HIP63090,-39.700157749365694,7.625663843552619,1.28035e+07 au,0.07325071129265126,-0.6339349083600058
2.89,194.00767051,38.31824617,29.6,-233.43,54.98,12.933844700666667,1991.25,HIP63125,-4.889483356879729,4.560619540721133,6.9684e+06 au,0.043108327453708246,-0.2664816240318704
2.85,195.54483557,10.95910186,31.9,-275.05,19.96,13.036322371333334,1991.25,HIP63608,-32.28059899387634,4.915842784346738,6.46598e+06 au,0.048331431383323235,-0.5461411239679459
3.61,195.56573968,-71.54879865,35.91,263.58,-23.28,13.037715978666666,1991.25,HIP63613,-65.01792240793519,176.96831926039314,5.74394e+06 au,0.10136245202470262,-2.74089768943477
2.99,199.7302224,-23.17141246,24.69,68.41,-41.09,13.315348160000001,1991.25,HIP64962,-66.5309269250319,0.03451204386610357,8.35418e+06 au,0.002519527077782908,-1.0270686203423156
2.75,200.15027321,-36.71208109,55.64,-340.76,-87.98,13.343351547333333,1991.25,HIP65109,-80.06593648212275,358.06937316544673,3.70713e+06 au,-0.004963635003067222,-1.3049014542703106
2.23,200.98091604,54.92541525,41.73,121.23,-22.01,13.398727736000001,1991.25,Mizar,11.568273684060843,359.3221027946255,4.94284e+06 au,-0.005588175364193741,-0.1177192609311589
0.98,201.2983523,-11.16124491,12.44,-42.5,-31.73,13.419890153333334,1991.25,Spica,-54.49618579950403,357.39576065924336,1.65808e+07 au,-0.020488442810811282,-0.8318285099771557
3.99,201.30589832,54.98799884,40.19,120.35,-16.94,13.420393221333335,1991.25,Alcor,11.634141675032383,359.1327562550583,5.13224e+06 au,-0.007227937417186835,-0.11713303674868904
3.9,202.76111861,-39.40727983,2.6,-15.65,-11.25,13.517407907333334,1991.25,HIP65936,-82.4322820356233,341.91204267944454,7.93326e+07 au,-0.05584225765352902,-1.3698883004386946
3.38,203.673978,-0.59593821,44.55,-278.89,48.56,13.5782652,1991.25,HIP66249,-43.82620603423969,354.5823101291215,4.62996e+06 au,-0.0486296791762726,-0.685601402958275
2.29,204.97196962,-53.46636269,8.68,-14.6,-12.79,13.664797974666667,1991.25,Birdun,-82.39271808456768,204.39446758960074,2.37632e+07 au,-0.1118962793530302,-1.7962392658448083
1.85,206.8856088,49.31330288,32.39,-121.23,-15.56,13.79237392,1991.25,Benetnash,6.151865068766686,355.3727121616567,6.36816e+06 au,-0.04088090846654302,-0.1655791601603488
3.41,207.3762392,-41.68765971,6.87,-26.01,-20.38,13.825082613333333,1991.25,HIP67464,-82.6081031044553,309.3864560992813,3.0024e+07 au,-0.14869036821931178,-1.4254589307238124
3.47,207.40419934,-42.47368506,6.19,-23.85,-19.22,13.826946622666666,1991.25,HIP67472,-83.1220756701148,304.5918098632812,3.33223e+07 au,-0.15035388846082745,-1.4465576565799303
2.68,208.6713175,18.39858742,88.17,-60.95,-358.1,13.911421166666665,1991.25,HIP67927,-24.465961814352536,350.72916621264665,2.3394e+06 au,-0.08843205794500789,-0.4607688091061758
