magnitude,ra_degrees,dec_degrees,parallax_mas,ra_mas_per_year,dec_mas_per_year,ra_hours,epoch_year,name,alt,az,distance,x,y
3.6,103.1972503,33.96136985,16.59,-2.66,-47.67,6.879816686666667,1991.25,HIP33018,28.320621907444398,69.35958784129241,1.24331e+07 au,0.5555418554772308,0.20291303015726833
3.89,103.53314518,-24.18422296,1.65,-3.46,5.02,6.902209678666667,1991.25,HIP33152,-13.091312813381768,111.56361059656462,1.25009e+08 au,1.562379445003078,-0.08957598064903917
1.5,104.65644451,-28.97208931,7.57,2.63,2.29,6.977096300666667,1991.25,Adhara,-17.185469133553617,114.33878370963924,2.72477e+07 au,1.6798208521253233,-0.19179142597890397
3.49,105.42979876,-27.93484165,2.68,-6.01,4.64,7.028653250666666,1991.25,HIP33856,-16.947032981430077,113.0655870281094,7.69645e+07 au,1.6388255694385447,-0.19322089079042304
3.02,105.75613986,-23.83330131,1.27,-1.56,4.28,7.050409324,1991.25,HIP33977,-14.270281395921963,109.8238845484216,1.62413e+08 au,1.5249739185822042,-0.13785736214838587
1.83,107.09785853,-26.39320776,1.82,-2.75,3.33,7.139857235333333,1991.25,Wezen,-16.933594459110797,110.82861067057723,1.13332e+08 au,1.5728576939372712,-0.20784179104590536
3.78,107.18676883,-70.49919435,23.02,23.71,108.06,7.145784588666667,1991.25,HIP34481,-42.36473191740918,153.250053819682,8.96024e+06 au,2.8432978600253462,-2.823835328625335
3.97,109.20762844,-67.95717248,4.94,-4.11,8.5,7.280508562666666,1991.25,HIP35228,-42.07135538473677,149.70746661703177,4.1754e+07 au,2.760658223043628,-2.468380186245162
2.71,109.28568399,-37.09748689,2.98,-10.57,7.0,7.285712266,1991.25,HIP35264,-25.532006952088864,117.9631553268666,6.92164e+07 au,1.8358344427728088,-0.4834187443659122
3.58,109.52336162,16.54047526,34.59,-46.09,-37.9,7.301557441333333,1991.25,HIP35350,12.319831521549524,78.9321387948868,5.96313e+06 au,0.760661762458891,0.09226597604540537
3.5,110.0307889,21.98233941,55.45,-18.72,-7.76,7.335385926666667,1991.25,HIP35550,15.824528537448352,74.61015244853108,3.71983e+06 au,0.6885998692165053,0.10494301626141339
2.45,111.02377104,-29.30311979,1.02,-3.76,6.66,7.401584736,1991.25,Aludra,-21.45480535410722,110.54515687112354,2.0222e+08 au,1.587041369998722,-0.3485059231301119
3.78,111.43198371,27.79828561,25.9,-121.28,-84.43,7.428798914,1991.25,HIP36046,18.94989606202328,69.30047734414265,7.96389e+06 au,0.6140869391223229,0.10763613927076474
2.89,111.78780121,8.28940893,19.16,-50.28,-38.45,7.452520080666667,1991.25,HIP36188,4.850141931957524,83.12667262880858,1.07654e+07 au,0.8648268005586829,0.02488143290338056
3.25,112.3078263,-43.30189129,17.74,-59.86,188.73,7.48718842,1991.25,HIP36377,-31.205920223357612,121.8356633631252,1.16271e+07 au,1.9542206852473565,-0.7449270223184038
1.58,113.65001898,31.88863645,63.27,-206.33,-148.18,7.576667932,1991.25,Castor,20.35208060950716,64.7382136229395,3.26007e+06 au,0.5614765564501505,0.09805137383557971
3.8,114.70783872,-26.8038924,7.18,-17.0,23.08,7.647189248,1991.25,HIP37229,-22.170106456057542,106.19598333833504,2.87277e+07 au,1.4673187276850201,-0.3806056206997511
0.4,114.82724194,5.22750767,285.93,-716.57,-1034.58,7.6551494626666665,1991.25,Procyon,0.5491290662327535,83.04406302366752,7.21382e+05 au,0.8912533552225039,-0.036140837102462735
3.94,115.31198612,-9.55108315,22.61,-74.8,-19.64,7.687465741333333,1991.25,HIP37447,-10.510706070783014,92.89855648836954,9.12272e+06 au,1.1189524271254616,-0.16186324374795666
3.93,115.45498347,-72.60613528,24.36,33.38,15.29,7.696998898,1991.25,HIP37504,-45.48799532365941,154.95238806307114,8.46736e+06 au,2.420272472567302,-3.0662223120371195
3.94,115.95196716,-28.9548352,-0.37,-4.57,3.88,7.730131144,1991.25,HIP37677,-24.42517870059056,107.14013149461807,2.06265e+14 au,1.4957880038603963,-0.4456090773561205
3.57,116.11195237,24.39812929,22.73,-22.45,-56.24,7.740796824666666,1991.25,HIP37740,13.56859351754759,68.76277092451649,9.07456e+06 au,0.6387647868260203,0.04643594337239694
3.62,116.31376631,-37.96859848,2.35,-10.77,5.97,7.7542510873333335,1991.25,HIP37819,-30.40728745722979,114.75122804443755,8.77723e+07 au,1.7084279385941439,-0.6632270248971432
1.16,116.33068263,28.02631031,96.74,-625.69,-45.95,7.755378842,1991.25,Pollux,16.003577958067055,65.97319694589245,2.13216e+06 au,0.5966366884502514,0.058754635315492
3.34,117.32357809,-24.85978401,2.42,-5.56,-0.71,7.8215718726666665,1991.25,HIP38170,-22.597813733137148,102.92648941123772,8.52334e+07 au,1.3843062546213425,-0.3980769917664555
3.71,118.05435622,-40.57579889,9.46,-13.89,5.3,7.870290414666667,1991.25,HIP38414,-33.0469177458487,116.2593911662486,2.18039e+07 au,1.7361016677469738,-0.7746779708563124
3.46,119.19475729,-52.98240062,8.43,-28.38,16.76,7.9463171526666665,1991.25,HIP38827,-40.24532282682237,128.92199400696805,2.44679e+07 au,2.0342247258736608,-1.3048649811560316
2.21,120.89612561,-40.00318846,2.33,-30.82,16.77,8.059741707333334,1991.25,Naos,-34.480565915672514,114.18606316131954,8.85257e+07 au,1.655693649876659,-0.8107513352518405
2.83,121.88625899,-24.30443677,51.99,-83.29,46.38,8.125750599333333,1991.25,HIP39757,-25.297282096507665,99.42607421429942,3.96739e+06 au,1.3026740729698143,-0.4708932296397519
1.75,122.38314727,-47.33661177,3.88,-5.93,9.9,8.158876484666667,1991.25,Regor,-39.334514765133456,121.19812052047018,5.3161e+07 au,1.7953719805383477,-1.0937274616905646
3.53,124.12895101,9.18566295,11.23,-46.8,-48.65,8.275263400666667,1991.25,HIP40526,-2.7798613341327814,73.55874579243165,1.83673e+07 au,0.7755427162670108,-0.1304976230941465
1.86,125.62860299,-59.50953829,5.16,-25.34,22.72,8.375240199333334,1991.25,Avior,-46.050653164581675,135.29832852866892,3.99738e+07 au,1.9674203507933996,-1.781077611821035
3.91,126.41529546,-3.90636482,26.09,-66.05,-24.2,8.427686364,1991.25,HIP41307,-14.018025790486735,80.74100387451686,7.90589e+06 au,0.9221479910201184,-0.27266447651789444
3.77,126.43435936,-66.13652042,30.21,-35.83,-152.15,8.428957290666666,1991.25,HIP41312,-48.00235148872855,144.61436115525632,6.8277e+06 au,2.0283796209181086,-2.3081906703212685
3.35,127.56679232,60.7184311,17.76,-134.31,-107.73,8.504452821333334,1991.25,HIP41704,32.22566206144939,33.53229230195912,1.1614e+07 au,0.25045186116492996,0.09995370949662466
3.97,130.02556894,-35.30830091,8.4,9.68,-21.18,8.668371262666666,1991.25,HIP42515,-37.69147039111,104.29035066182888,2.45553e+07 au,1.3600983684854744,-0.8321349921369228
3.6,130.07337168,-52.92197259,6.59,-24.62,35.09,8.671558112000001,1991.25,HIP42536,-46.19018459647279,125.14802456314906,3.12997e+07 au,1.6989411251692172,-1.4506893384480475
3.77,130.15656369,-46.64875492,1.05,-6.3,4.29,8.677104246,1991.25,HIP42570,-43.672380480280765,117.02608845258328,1.96443e+08 au,1.5730601281827121,-1.1831444091049577
3.68,130.89811451,-33.18641133,3.86,-14.28,10.6,8.726540967333333,1991.25,HIP42828,-37.029830761802906,101.59599478484218,5.34365e+07 au,1.3050577826553669,-0.7935791872580422
3.94,131.17129209,18.15486399,23.97,-17.1,-228.46,8.744752806000001,1991.25,HIP42911,-0.4744611932986565,62.51594627615095,8.60512e+06 au,0.627374370015092,-0.1417363783428463
1.93,131.17582214,-54.70856797,40.9,28.78,-104.14,8.745054809333334,1991.25,Koo She,-47.415049113406475,127.27553775565359,5.04315e+06 au,1.7000241642683325,-1.5527005115736243
3.87,131.50689464,-46.0415392,2.1,-12.23,4.82,8.767126309333333,1991.25,HIP43023,-44.22862987667699,115.68794501609955,9.82213e+07 au,1.5267146173911355,-1.1786507753321152
3.38,131.6943593,6.41890691,24.13,-231.04,-40.17,8.779623953333333,1991.25,HIP43109,-9.790972998222825,69.70592344801646,8.54806e+06 au,0.7471856315769998,-0.23949072698510956
3.84,133.76192355,-60.64471195,10.45,-28.18,42.24,8.91746157,1991.25,HIP43783,-50.2589037927447,135.46933371407312,1.97383e+07 au,1.7158718189032125,-1.9209249962461716
3.11,133.84868687,5.9455277,21.64,-99.76,14.65,8.923245791333333,1991.25,HIP43813,-11.533844172105654,68.34863477176599,9.53164e+06 au,0.7331722383014226,-0.2670018125525768
3.12,134.80349479,48.04234956,68.32,-441.12,-215.21,8.986899652666667,1991.25,HIP44127,20.407422130215743,40.458011702830085,3.0191e+06 au,0.33906778104079893,0.008942572348037739
3.96,135.16146765,41.78344401,60.86,-487.67,-219.29,9.01076451,1991.25,HIP44248,15.511905434497926,44.5684683220355,3.38917e+06 au,0.3897862377356155,-0.026615402940672765
4.0,135.61166181,-66.39584369,26.24,-2.01,-95.8,9.040777453999999,1991.25,HIP44382,-51.699702052324646,144.41684804272984,7.8607e+06 au,1.7105701715448771,-2.3515323796631105
3.57,135.90649494,47.15665934,7.71,-37.37,-55.39,9.060432996,1991.25,HIP44471,19.249687098689897,40.48137024226676,2.67529e+07 au,0.34240860483934327,-0.001829070669251124
3.75,136.03883562,-47.09771376,10.55,-46.82,-9.57,9.069255707999998,1991.25,HIP44511,-47.494908801741126,115.13493477974316,1.95512e+07 au,1.4309280566515745,-1.2733808094221735
2.23,136.99907126,-43.43262406,5.69,-23.21,14.28,9.133271417333333,1991.25,Suhail,-46.52089631847921,109.85788592129788,3.62504e+07 au,1.3467190227158135,-1.1575492939682526
3.43,137.74210535,-58.96693014,7.79,-17.67,14.14,9.182807023333334,1991.25,HIP45080,-51.94031324269426,132.28745101621786,2.64782e+07 au,1.5698455514540752,-1.8442190025152005
3.96,137.81986611,-62.31701587,6.53,-38.04,15.93,9.187991074,1991.25,HIP45101,-52.40546867792488,137.69867971447917,3.15873e+07 au,1.6074387432677057,-2.0549004439003054
1.67,138.30100329,-69.71747245,29.34,-157.66,108.91,9.220066886000001,1991.25,Miaplacidus,-52.61364529892941,149.86996417433699,7.03016e+06 au,1.6252136260300993,-2.6424886069268325
3.89,138.59080529,2.31502422,25.34,112.57,-306.07,9.239387019333332,1991.25,HIP45336,-17.347790393620823,66.96804313995894,8.13989e+06 au,0.7253047473496338,-0.35140195878228897
2.21,139.27261834,-59.27526115,4.71,-19.03,13.11,9.284841222666667,1991.25,Turais,-52.763432953091545,132.59144290408605,4.3793e+07 au,1.5279378938323414,-1.8723284778002347
3.82,139.71111394,36.80289763,26.75,-32.61,-123.78,9.314074262666667,1991.25,HIP45688,9.423017583415515,44.93765423860225,7.71083e+06 au,0.4095964728045511,-0.0852748941555868
3.14,140.26441169,34.39252592,14.69,-222.8,14.78,9.350960779333333,1991.25,HIP45860,7.228913771387167,46.04060631796987,1.40412e+07 au,0.4260078656779203,-0.10454271605689204
2.47,140.52845511,-55.01069531,6.05,-10.72,11.24,9.368563674,1991.25,Markab,-52.6750534364775,125.46069833420549,3.40934e+07 au,1.4348003917294054,-1.654169405135348
1.99,141.8968826,-8.65868335,18.4,-14.49,33.25,9.459792173333334,1991.25,Alphard,-27.861565992224065,71.90418797685555,1.121e+07 au,0.8004514196832185,-0.5114093668819074
3.6,142.67547063,-40.46688763,53.89,-147.14,48.65,9.511698042,1991.25,HIP46651,-48.87542092955049,103.03705871139259,3.82751e+06 au,1.1735635033913252,-1.1303725194062026
3.16,142.80564072,-57.0343916,13.72,-32.58,6.08,9.520376048000001,1991.25,HIP46701,-54.29319435464051,128.41788929012304,1.50339e+07 au,1.397658425491367,-1.772429149650359
3.65,142.88154025,63.06179545,43.2,107.55,26.86,9.525436016666667,1991.25,HIP46733,28.662484554352314,25.78331726275494,4.77465e+06 au,0.19882618633247384,0.05300037177793499
3.17,143.21802191,51.67860208,74.15,-947.06,-535.6,9.547868127333334,1991.25,HIP46853,19.736300836909827,33.55405729931633,2.78172e+06 au,0.2807258005230611,-0.013080910357960935
3.9,144.96389156,-1.14265722,11.83,47.81,-62.92,9.664259437333333,1991.25,HIP47431,-24.025008686682032,63.95179494163102,1.74357e+07 au,0.6897610874432862,-0.45039290084543265
3.52,145.28799116,9.89239902,24.12,-143.67,-37.45,9.685866077333333,1991.25,HIP47508,-15.37151575363392,56.659534819117575,8.55161e+06 au,0.5894953209523369,-0.337918826494728
3.69,146.31178147,-62.50792328,2.16,-12.88,8.28,9.754118764666666,1991.25,HIP47854,-56.3387904467541,137.8703036034358,9.5493e+07 au,1.353601096180893,-2.102977121344809
2.97,146.4629267,23.77427792,13.01,-46.09,-9.57,9.764195113333333,1991.25,HIP47908,-4.567090126765668,47.720863562547706,1.58543e+07 au,0.46905350258900724,-0.22481426379422817
2.92,146.7755734,-65.07201888,2.01,-11.55,4.97,9.785038226666668,1991.25,HIP48002,-56.33483937513902,142.51156780513946,1.02619e+08 au,1.3568815573494892,-2.2740753032527445
3.78,147.74871542,59.03910437,28.35,-294.45,-151.75,9.849914361333333,1991.25,HIP48319,24.054901454476155,26.55178365327272,7.27565e+06 au,0.2134242347783886,0.013159223511591898
3.88,148.19149028,26.00708498,24.52,-216.29,-54.92,9.879432685333335,1991.25,HIP48455,-3.5578344393647323,45.18098744410869,8.4121e+06 au,0.43986708989476236,-0.21840559067339338
3.52,149.2156452,-54.5677973,1.69,-13.13,2.83,9.94770968,1991.25,HIP48774,-57.53007784138082,123.19015512824006,1.2205e+08 au,1.1953140829063817,-1.6955538268435852
3.48,151.83313948,16.76266572,1.53,-1.94,-0.53,10.122209298666666,1991.25,HIP49583,-13.186510788927942,47.259849959418595,1.34814e+08 au,0.4766750083445209,-0.32237951018672356
1.36,152.09358075,11.96719513,42.09,-249.4,4.91,10.13957205,1991.25,Regulus,-17.385434362212667,49.6758872764407,4.90056e+06 au,0.5084229848916615,-0.36983052640078173
3.61,152.64748785,-12.35383921,28.44,-200.33,-100.28,10.17649919,1991.25,HIP49841,-37.53668302922249,65.19455707530864,7.25263e+06 au,0.6909556500612217,-0.6619874537460053
3.29,153.43449551,-70.03792169,8.81,-35.73,7.55,10.228966367333333,1991.25,HIP50099,-57.60056602826472,152.4751919921603,2.34126e+07 au,1.1713882075231725,-2.6531693238546605
3.85,153.68447399,-42.12206281,31.72,-150.68,49.84,10.245631599333333,1991.25,HIP50191,-57.0224851345674,99.43054316635953,6.50267e+06 au,0.9538863904137634,-1.2775513992735104
3.43,154.17251805,23.4173284,12.56,19.84,-7.3,10.27816787,1991.25,HIP50335,-8.595969570714066,41.866432388287556,1.64224e+07 au,0.41200310991823086,-0.2774813855407761
3.39,154.27085535,-61.33231977,4.43,-24.25,6.38,10.28472369,1991.25,HIP50371,-60.176296701940245,136.31655784454043,4.65609e+07 au,1.1222221333170568,-2.0608365610021417
3.45,154.27469564,42.91446855,24.27,-170.11,-42.64,10.284979709333333,1991.25,HIP50372,8.309503715687582,32.1170852050586,8.49876e+06 au,0.28924767492019154,-0.12192521160685678
2.01,154.99234054,19.84186032,25.96,310.77,-152.88,10.332822702666666,1991.25,Algieba,-12.07884898492244,43.002440334612416,7.94548e+06 au,0.4283257316843294,-0.3143841324766426
3.06,155.58251355,41.4994335,13.11,-80.47,34.1,10.372167569999998,1991.25,HIP50801,6.601340506232743,31.965502019239416,1.57334e+07 au,0.29050638090406816,-0.13835188539864746
3.99,156.09891874,-74.03154474,61.67,-16.12,-27.63,10.406594582666665,1991.25,HIP50954,-56.61179916044026,159.76150239939597,3.34465e+06 au,1.0695543584558587,-3.003232918968442
3.83,156.52293768,-16.83609584,13.14,-128.51,-80.06,10.434862512,1991.25,HIP51069,-43.38045690997388,65.21704225582381,1.56975e+07 au,0.6710709015037485,-0.7604897340187877
3.81,156.96977108,-58.73940856,3.13,-13.25,2.21,10.464651405333333,1991.25,HIP51232,-61.840926138992906,131.35937815718952,6.58993e+07 au,1.0318298081222517,-1.9329232746691176
3.3,158.0061825,-61.68536031,6.56,-16.59,11.42,10.5337455,1991.25,HIP51576,-61.864294628332686,137.7006012967174,3.14428e+07 au,1.024612249990165,-2.0920785926467667
3.84,158.20281305,9.30659431,0.57,-5.57,-3.59,10.546854203333334,1991.25,HIP51624,-22.763905949882734,45.65844723594216,3.61868e+08 au,0.46522909496020237,-0.4375220728124296
3.84,159.32606984,-48.22561631,37.71,-131.48,-1.58,10.621737989333333,1991.25,HIP51986,-62.71420257601891,108.51889306610467,5.46976e+06 au,0.8861879307958419,-1.5086635151024457
2.74,160.73927802,-64.39447937,7.43,-18.87,12.06,10.715951868,1991.25,HIP52419,-62.27259122170197,144.00139402645033,2.77611e+07 au,0.9655781640969262,-2.256399309874923
2.69,161.69217542,-49.42012517,28.18,62.55,-53.57,10.779478361333334,1991.25,HIP52727,-64.46345926167139,110.53044524566953,7.31955e+06 au,0.8417689251900163,-1.5632870652552444
3.11,162.40596699,-16.19413208,23.54,92.77,199.02,10.827064466,1991.25,HIP52943,-46.43986772511122,58.456514961526594,8.76231e+06 au,0.5773064179255831,-0.7915516789074545
3.79,163.32766612,34.21556641,33.4,92.47,-286.06,10.888511074666667,1991.25,HIP53229,-2.6448881927724406,29.75673995650063,6.17559e+06 au,0.28120691994569563,-0.2304966299843356
3.78,163.3731926,-58.85326474,33.71,79.75,38.65,10.891546173333333,1991.25,HIP53253,-65.0925071373508,132.85141715182877,6.1188e+06 au,0.8691574938156603,-1.9609719412799727
2.34,165.4599615,56.38234478,41.07,81.66,33.74,11.0306641,1991.25,Merak,17.014543833482897,19.268440621448683,5.02227e+06 au,0.16267079406764035,-0.059493958322187915
1.81,165.93265365,61.75111888,26.38,-136.46,-35.25,11.06217691,1991.25,Dubhe,21.808701832866188,16.693749974189096,7.81898e+06 au,0.1359387059042414,-0.01960278287125188
3.93,167.14748181,-58.97504198,0.55,-5.03,2.09,11.143165454,1991.25,HIP54463,-66.9383492846391,134.4104365523349,3.75027e+08 au,0.7760377253895294,-1.9778566294588893
3.0,167.41608092,44.49855337,22.21,-62.35,-27.38,11.161072061333334,1991.25,HIP54539,5.583312819162277,22.820843723728224,9.28702e+06 au,0.20652774225264967,-0.15946070339461568
2.56,168.52671705,20.52403384,56.52,143.31,-130.43,11.235114470000001,1991.25,HIP54872,-17.042599445493114,30.900055770233756,3.64941e+06 au,0.3040098091177785,-0.3773540562317977
3.33,168.56017036,15.4297631,18.36,-59.01,-79.37,11.237344690666667,1991.25,HIP54879,-21.763841974882098,32.92843796042538,1.12345e+07 au,0.3267300260105358,-0.42864290416951895
3.79,,,,,,,1991.25,HIP55203,,,nan au,,
3.49,169.61981385,33.09423881,7.74,-26.61,27.51,11.307987590000002,1991.25,HIP55219,-5.672783058428795,25.329418096350203,2.66492e+07 au,0.24067768163532896,-0.26429505210874044
3.56,169.83551103,-14.77904358,16.75,-124.47,206.61,11.322367402,1991.25,HIP55282,-49.37276854006876,48.479196116562335,1.23143e+07 au,0.45727757449441814,-0.811949125602271
3.9,170.25184266,-54.49101395,10.15,-35.32,-2.2,11.350122844,1991.25,HIP55425,-69.68868738552409,123.74783413765753,2.03217e+07 au,0.6770823994346219,-1.790220862113075
4.0,170.98070334,10.52969772,41.26,140.75,-77.8,11.398713555999999,1991.25,HIP55642,-27.193211977194853,32.58025076250747,4.99915e+06 au,0.3234041242159808,-0.4910764209868977
3.82,172.85120199,69.33112161,9.76,-41.14,-18.79,11.523413466,1991.25,HIP56211,27.694001567732162,10.5735359076839,2.11337e+07 au,0.08181548106568806,0.027089088729498535
3.54,173.25107936,-31.85752405,25.23,-209.09,-41.6,11.550071957333333,1991.25,HIP56343,-64.70711126265502,63.85916139919798,8.17538e+06 au,0.48901726500721443,-1.139001465258252
3.11,173.94553448,-63.01982488,7.96,-33.84,-6.87,11.596368965333333,1991.25,HIP56561,-68.06319828276865,147.73843303873727,2.59127e+07 au,0.6250073035484947,-2.197103355406819
3.63,176.40236386,-66.72884344,25.42,-100.42,33.21,11.760157590666667,1991.25,HIP57363,-66.39917770606567,156.72695223531383,8.11427e+06 au,0.5717519257082067,-2.414892497507199
3.69,176.51305887,47.77933701,16.64,-138.38,28.37,11.767537258,1991.25,HIP57399,6.633588954653139,15.759281265163047,1.23957e+07 au,0.14123538501352123,-0.1559351196864792
2.14,177.26615977,14.57233687,90.16,-499.02,-113.78,11.817743984666667,1991.25,Denebola,-25.44204979577489,24.625318568559035,2.28776e+06 au,0.24189935925022069,-0.47066669208526424
3.59,177.67202553,1.76537705,91.74,740.96,-271.18,11.844801702000002,1991.25,HIP57757,-37.7430345923977,28.860383721407207,2.24836e+06 au,0.28021513619086896,-0.6183909780708456
2.41,178.45725536,53.69473296,38.99,107.76,11.16,11.897150357333334,1991.25,Phecda,12.003635481481686,12.952447058583898,5.2902e+06 au,0.11259971959284325,-0.10954836691324565
2.58,182.08976505,-50.72240999,8.25,-47.53,-6.42,12.13931767,1991.25,HIP59196,-77.48111768167108,115.66477020949088,2.50018e+07 au,0.39276846776073276,-1.6814165882798233
3.02,182.53135773,-22.61979211,10.75,-71.52,10.55,12.168757182,1991.25,HIP59316,-62.11757561851602,36.58544024251788,1.91874e+07 au,0.2905618103833731,-0.9921090252976392
3.97,182.9131309,-52.36841559,9.53,-42.17,-18.39,12.194208726666666,1991.25,HIP59449,-77.51257019342401,123.63197672153112,2.16437e+07 au,0.3799519703703347,-1.7414090277984717
2.79,183.78648733,-58.74890179,8.96,-36.68,-10.72,12.252432488666667,1991.25,HIP59747,-74.46439547898765,147.1618356181438,2.30206e+07 au,0.37807592742753654,-2.0001088835328686
3.32,183.85603795,57.03259792,40.05,103.56,7.81,12.257069196666666,1991.25,Megrez,14.549670945566886,9.100631453295481,5.15018e+06 au,0.07784976671411378,-0.0891451113624959
2.58,183.95194937,-17.5419837,19.78,-159.58,22.31,12.263463291333332,1991.25,HIP59803,-57.99716893737161,30.051542487828478,1.04279e+07 au,0.25305811339352774,-0.9096423941907066
3.89,184.97663096,-0.66674709,13.06,-59.14,-23.13,12.331775397333333,1991.25,HIP60129,-42.16680959281261,20.645521045741116,1.57936e+07 au,0.19583168043637592,-0.669857566196245
3.59,185.34088036,-60.40136988,14.3,-171.06,91.82,12.356058690666666,1991.25,HIP60260,-73.77175213478178,153.35074393149637,1.44241e+07 au,0.34552377837130444,-2.0779736509530067
0.77,186.64975585,-63.09905586,10.17,-35.37,-14.73,12.443317056666666,1991.25,Acrux,-71.90632427139894,160.2993756716104,2.02817e+07 au,0.3192129429783338,-2.2134639693701335
3.91,187.01004828,-50.2306048,7.36,-32.49,-12.41,12.467336552,1991.25,HIP60823,-80.63398761823193,117.36298934351632,2.80251e+07 au,0.28433536773972623,-1.6736394350870842
2.94,187.4665965,-16.51509397,37.11,-209.97,-139.3,12.4977731,1991.25,HIP60965,-58.10905043706865,23.41347512844148,5.5582e+06 au,0.19631795262549567,-0.9012932192826288
1.59,187.79137202,-57.11256922,37.09,27.94,-264.33,12.519424801333335,1991.25,Gacrux,-77.11259275418034,148.87701479270007,5.5612e+06 au,0.2822169736113059,-1.933918771830045
3.84,188.11712896,-72.1329759,10.07,-50.59,-5.16,12.541141930666667,1991.25,HIP61199,-63.90909849538285,171.75964676032504,2.04831e+07 au,0.28538618191587994,-2.787510219594851
3.85,188.37101041,69.78820992,6.55,-58.14,11.42,12.558067360666666,1991.25,HIP61281,26.742783341138026,4.567493555947095,3.14908e+07 au,0.03561136286482475,0.015942057780536607
2.65,188.59680864,-23.39662306,23.34,0.86,-56.0,12.573120576,1991.25,HIP61359,-64.98903059125271,25.666112703056694,8.83739e+06 au,0.192588088290943,-1.0203225916681637
2.69,189.29618208,-69.13553358,10.67,-39.87,-12.44,12.619745472,1991.25,HIP61585,-66.87066288223231,170.3072654685982,1.93313e+07 au,0.25986523980255244,-2.571548935199955
3.85,189.42636588,-48.54128816,24.77,-186.61,-6.45,12.628424392,1991.25,HIP61622,-82.57615628960902,108.77068694522747,8.3272e+06 au,0.22888322510779047,-1.6215120233835454
2.2,190.38002079,-48.95988553,25.01,-187.28,-1.2,12.692001386,1991.25,Muhlifein,-83.09136059338252,113.20169891440563,8.24729e+06 au,0.20940860392332536,-1.636206721407567
2.74,190.41667557,-1.44952231,84.53,-616.66,60.66,12.694445038,1991.25,HIP61941,-44.02737878478118,13.569335759807004,2.44014e+06 au,0.1274793361250976,-0.6903273486689074
3.04,191.57029013,-68.10809405,10.48,-40.4,-10.32,12.771352675333333,1991.25,HIP62322,-68.09917246478759,171.56826507002333,1.96818e+07 au,0.20574062438023222,-2.50428911331838
1.25,191.93049537,-59.68873246,9.25,-48.24,-12.82,12.795366357999999,1991.25,Mimosa,-76.09498234157455,162.75730602900856,2.22989e+07 au,0.19127336008275925,-2.0500389889744515
1.76,193.5068041,55.95984301,40.3,111.74,-8.99,12.900453606666668,1991.25,Alioth,12.745974501873363,3.830533985748425,5.11823e+06 au,0.0332564793406183,-0.10687866804068422
3.39,193.90201366,3.39759862,16.11,-471.44,-52.81,12.926800910666666,1991.25,HIP63090,-39.66625109232261,8.093277340689637,1.28035e+07 au,0.07770252235142026,-0.6335975997973724
2.89,194.00767051,38.31824617,29.6,-233.43,54.98,12.933844700666667,1991.25,HIP63125,-4.869153047691613,4.8455261788837465,6.9684e+06 au,0.045773036371518035,-0.266244117914017
2.85,195.54483557,10.95910186,31.9,-275.05,19.96,13.036322371333334,1991.25,HIP63608,-32.258446193510615,5.335594911931844,6.46598e+06 au,0.052382602447015376,-0.5459047957679367
3.61,195.56573968,-71.54879865,35.91,263.58,-23.28,13.037715978666666,1991.25,HIP63613,-65.00423080041992,176.70092514005873,5.74394e+06 au,0.1099338059852685,-2.7409307610361955
2.99,199.7302224,-23.17141246,24.69,68.41,-41.09,13.315348160000001,1991.25,HIP64962,-66.52897092416946,0.8693861452352722,8.35418e+06 au,0.008522821668221098,-1.0270440860798764
2.75,200.15027321,-36.71208109,55.64,-340.76,-87.98,13.343351547333333,1991.25,HIP65109,-80.07065691912416,359.74906757647534,3.70713e+06 au,0.001921722616576418,-1.304898936502502
2.23,200.98091604,54.92541525,41.73,121.23,-22.01,13.398727736000001,1991.25,Mizar,11.565800786745339,359.53516627434976,4.94284e+06 au,-0.0037368606112332635,-0.11774294924533292
0.98,201.2983523,-11.16124491,12.44,-42.5,-31.73,13.419890153333334,1991.25,Spica,-54.5061309493961,358.0069303021523,1.65808e+07 au,-0.015212598218363783,-0.8318948711365197
3.99,201.30589832,54.98799884,40.19,120.35,-16.94,13.420393221333335,1991.25,Alcor,11.630848768983615,359.3455264962258,5.13224e+06 au,-0.005379876424982299,-0.11716597796582384
3.9,202.76111861,-39.40727983,2.6,-15.65,-11.25,13.517407907333334,1991.25,HIP65936,-82.50503277269615,343.9689001319892,7.93326e+07 au,-0.04877296021635015,-1.370022064141438
3.38,203.673978,-0.59593821,44.55,-278.89,48.56,13.5782652,1991.25,HIP66249,-43.84853782621869,355.0832465494888,4.62996e+06 au,-0.043955135107418386,-0.6857967591592609
2.29,204.97196962,-53.46636269,8.68,-14.6,-12.79,13.664797974666667,1991.25,Birdun,-82.4922783336703,202.94652241580343,2.37632e+07 au,-0.10387926934335656,-1.7964116787755395
1.85,206.8856088,49.31330288,32.39,-121.23,-15.56,13.79237392,1991.25,Benetnash,6.1323728602607215,355.6099220265733,6.36816e+06 au,-0.03876034495558418,-0.16579634388615738
3.41,207.3762392,-41.68765971,6.87,-26.01,-20.38,13.825082613333333,1991.25,HIP67464,-82.79766320907945,310.8986623505518,3.0024e+07 au,-0.14145240197785056,-1.4258235502382797
3.47,207.40419934,-42.47368506,6.19,-23.85,-19.22,13.826946622666666,1991.25,HIP67472,-83.324386248846,306.06222095218857,3.33223e+07 au,-0.14306172157808597,-1.4469190677736423
